,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
103016,828,france,male,41.0,1,178742.74,1,1.0,0.0,24983.39,1
103018,699,france,female,44.0,6,0.0,1,0.0,0.0,187800.86,1
103027,548,germany,male,74.0,6,114888.74,2,1.0,1.0,74510.65,1
103031,686,germany,female,43.0,1,115341.55,1,0.0,1.0,173632.92,1
103033,693,germany,male,43.0,0,126413.94,1,1.0,0.0,77866.33,1
103035,849,france,male,54.0,8,0.0,1,0.0,1.0,157891.86,1
103036,571,france,male,44.0,2,128306.79,1,1.0,0.0,145537.13,1
103040,646,spain,male,39.0,7,129299.28,2,1.0,0.0,73107.6,1
103041,641,germany,female,39.0,4,146329.73,1,1.0,0.0,167969.15,1
103042,712,france,female,51.0,9,0.0,4,1.0,0.0,71911.3,1
103044,762,france,male,50.0,1,0.0,1,0.0,1.0,89893.6,1
103047,712,germany,male,36.0,9,107749.06,1,1.0,0.0,166031.08,1
103056,592,france,female,39.0,9,0.0,1,1.0,0.0,81602.02,1
103059,570,spain,female,57.0,2,113922.73,1,1.0,0.0,176692.87,1
103064,508,spain,female,24.0,1,105918.73,2,1.0,0.0,43954.34,1
103069,709,france,female,54.0,2,124552.96,1,0.0,0.0,85890.78,1
103072,609,spain,female,45.0,0,0.0,1,1.0,0.0,18826.06,1
103077,689,spain,female,40.0,5,154251.67,1,0.0,1.0,118319.5,1
103080,756,germany,female,50.0,5,103914.17,1,1.0,1.0,93541.14,1
103103,538,france,female,44.0,4,104482.06,1,0.0,0.0,28238.25,1
103108,722,france,female,40.0,9,0.0,1,0.0,1.0,144099.48,1
103114,644,germany,male,63.0,7,94741.74,1,1.0,1.0,57549.65,1
103123,668,germany,male,40.0,10,58668.02,1,1.0,0.0,78670.52,1
103125,704,germany,female,46.0,8,106938.11,3,0.0,0.0,181918.26,1
103132,648,germany,female,39.0,0,118886.55,1,1.0,0.0,51636.7,1
103146,579,france,female,38.0,3,0.0,1,0.0,1.0,159483.76,1
103149,668,germany,female,28.0,1,124511.01,1,0.0,0.0,114258.18,1
103161,545,france,female,31.0,4,84327.77,1,1.0,1.0,119348.28,1
103162,598,spain,female,41.0,8,0.0,1,1.0,0.0,161954.43,1
103165,807,spain,female,37.0,1,0.0,1,1.0,0.0,122964.18,1
103167,613,germany,female,29.0,2,118896.85,3,1.0,0.0,105848.56,1
103170,498,france,male,53.0,10,0.0,1,1.0,0.0,140735.28,1
103171,669,france,female,66.0,2,0.0,3,1.0,1.0,127744.02,1
103176,479,france,female,43.0,9,146325.07,1,1.0,0.0,164924.66,1
103177,768,spain,female,32.0,6,0.0,1,1.0,0.0,168034.9,1
103180,645,germany,male,45.0,8,141038.47,1,1.0,0.0,110887.14,1
103181,562,germany,female,42.0,6,115061.74,1,1.0,1.0,160589.15,1
103188,652,germany,male,45.0,7,136598.59,1,1.0,0.0,127939.67,1
103193,648,france,male,45.0,4,132448.18,1,1.0,0.0,91568.94,1
103194,823,france,male,45.0,9,0.0,1,0.0,0.0,128884.2,1
103197,684,germany,female,27.0,8,116322.27,4,1.0,0.0,35640.12,1
103207,546,spain,female,42.0,7,127728.24,2,1.0,1.0,105279.74,1
103208,632,germany,male,54.0,6,106414.91,1,1.0,1.0,92408.19,1
103210,483,france,male,48.0,1,172463.45,2,0.0,0.0,125083.29,1
103213,629,spain,female,59.0,8,154863.15,1,1.0,0.0,88391.97,1
103216,733,germany,female,52.0,5,114510.85,1,1.0,1.0,59961.81,1
103220,525,france,female,62.0,6,0.0,1,1.0,0.0,151648.54,1
103222,687,germany,female,51.0,7,129895.19,1,1.0,0.0,175795.87,1
103233,537,germany,female,42.0,4,129828.58,1,1.0,1.0,181918.26,1
103240,679,france,male,42.0,2,0.0,2,0.0,1.0,127552.84,1
103246,697,france,female,39.0,8,0.0,1,0.0,1.0,143681.85,1
103249,681,france,female,45.0,9,0.0,1,1.0,0.0,74804.36,1
103260,634,germany,female,24.0,7,156812.69,1,1.0,0.0,121242.59,1
103263,709,spain,male,31.0,1,114330.08,3,1.0,1.0,130110.68,1
103271,733,france,female,42.0,5,156325.38,1,0.0,0.0,169964.12,1
103272,749,france,male,41.0,4,137986.58,2,1.0,1.0,61128.29,1
103274,637,germany,male,48.0,9,102338.28,1,1.0,0.0,57600.48,1
103276,595,germany,female,45.0,4,96553.52,1,1.0,0.0,174729.3,1
103280,555,france,male,29.0,4,128744.04,1,1.0,0.0,47454.93,1
103283,689,germany,female,40.0,2,110527.17,1,0.0,0.0,27509.52,1
103284,751,spain,male,19.0,5,0.0,1,1.0,1.0,176903.35,1
103285,535,france,female,44.0,8,0.0,1,0.0,0.0,139431.38,1
103290,602,france,female,67.0,4,0.0,1,1.0,0.0,171099.74,1
103295,556,france,female,47.0,6,146034.74,1,1.0,0.0,77146.14,1
103297,683,france,female,55.0,1,0.0,1,0.0,0.0,9902.39,1
103300,543,germany,female,48.0,4,139998.54,3,1.0,0.0,78970.75,1
103304,698,spain,male,48.0,4,101238.24,2,1.0,1.0,177815.87,1
103306,562,france,male,58.0,3,0.0,1,1.0,0.0,114774.35,1
103314,774,france,male,53.0,4,113709.28,1,1.0,0.0,153887.93,1
103317,628,france,female,48.0,9,0.0,1,1.0,0.0,179436.3,1
103323,685,germany,female,55.0,3,107556.06,1,1.0,0.0,131211.79,1
103327,626,germany,male,33.0,9,133968.96,2,1.0,0.0,59115.77,1
103328,611,spain,male,67.0,4,0.0,1,0.0,0.0,171045.35,1
103329,758,germany,male,56.0,0,101744.84,1,1.0,0.0,155879.57,1
103343,564,germany,female,30.0,0,100954.88,4,1.0,0.0,134175.15,1
103345,593,germany,female,29.0,3,129980.72,1,1.0,0.0,145700.22,1
103347,689,germany,female,51.0,4,139959.09,1,1.0,0.0,172450.19,1
103348,632,france,female,37.0,7,123823.4,1,1.0,0.0,58469.75,1
103354,805,france,female,31.0,4,0.0,1,1.0,0.0,4798.12,1
103356,486,france,female,26.0,7,0.0,3,1.0,1.0,152845.99,1
103357,537,germany,female,48.0,8,129646.91,1,0.0,0.0,184125.1,1
103362,613,france,female,52.0,9,0.0,1,1.0,0.0,182633.63,1
103366,705,germany,female,47.0,8,131778.66,1,1.0,0.0,80619.17,1
103367,586,germany,female,40.0,8,116537.7,1,1.0,0.0,172097.95,1
103369,614,germany,male,39.0,4,131325.24,1,1.0,0.0,153392.38,1
103372,680,france,male,40.0,1,136853.93,1,0.0,1.0,185599.6,1
103395,641,france,female,65.0,2,0.0,1,0.0,0.0,116466.19,1
103398,543,spain,male,54.0,3,0.0,2,1.0,0.0,83074.88,1
103400,636,germany,female,44.0,3,155973.88,1,1.0,0.0,103726.71,1
103406,578,germany,male,48.0,7,102365.66,1,1.0,0.0,82709.8,1
103407,683,germany,female,37.0,8,162448.69,1,0.0,0.0,199203.21,1
103414,613,germany,female,59.0,5,121513.31,1,0.0,1.0,134638.97,1
103422,593,france,male,47.0,8,0.0,1,0.0,1.0,131660.31,1
103424,687,france,female,46.0,9,99610.92,1,1.0,0.0,182612.38,1
103432,651,germany,female,38.0,4,150300.65,2,1.0,0.0,131508.72,1
103435,681,germany,female,41.0,5,107955.03,1,1.0,0.0,113657.86,1
103438,411,france,female,29.0,1,141325.56,1,1.0,1.0,93839.3,1
103441,599,france,female,34.0,5,0.0,1,1.0,0.0,123977.86,1
103448,638,germany,female,54.0,2,120911.75,2,1.0,0.0,123587.93,1
103449,828,france,female,32.0,3,0.0,3,0.0,1.0,18458.2,1
103476,628,germany,female,35.0,7,121968.11,2,1.0,1.0,188203.58,1
103480,790,spain,male,45.0,8,0.0,2,1.0,1.0,59559.71,1
103484,727,germany,female,33.0,9,125889.3,1,1.0,0.0,73881.68,1
103491,546,spain,female,41.0,3,85660.96,3,0.0,0.0,134778.01,1
103493,583,germany,male,55.0,4,108235.52,1,0.0,1.0,141069.54,1
103497,653,france,female,45.0,1,0.0,2,1.0,0.0,16897.19,1
103499,592,germany,female,58.0,7,116084.32,1,0.0,0.0,137565.87,1
103501,709,germany,female,36.0,9,129824.18,1,1.0,0.0,57954.41,1
103504,577,france,female,51.0,4,0.0,1,0.0,0.0,66799.73,1
103509,650,germany,male,58.0,4,121441.51,3,1.0,0.0,147554.26,1
103510,594,spain,female,40.0,5,0.0,1,1.0,0.0,160976.75,1
103514,689,spain,male,38.0,9,0.0,3,1.0,0.0,187943.6,1
103518,630,france,female,37.0,2,0.0,1,1.0,0.0,63495.86,1
103520,559,france,male,42.0,1,0.0,2,1.0,0.0,125939.22,1
103522,645,germany,female,45.0,3,116969.35,1,1.0,0.0,131804.86,1
103523,678,spain,male,38.0,1,118088.73,1,0.0,0.0,161848.03,1
103533,697,france,female,38.0,5,75075.14,1,1.0,0.0,8651.92,1
103539,526,france,female,43.0,5,0.0,1,1.0,0.0,1408.68,1
103567,614,spain,male,24.0,5,0.0,1,0.0,1.0,180932.46,1
103570,742,spain,male,36.0,3,0.0,3,1.0,1.0,158043.11,1
103572,611,france,female,35.0,5,0.0,1,0.0,0.0,170984.97,1
103574,647,france,female,44.0,4,138937.35,1,1.0,1.0,101617.64,1
103575,731,germany,female,33.0,5,125241.17,1,1.0,1.0,158736.07,1
103579,666,germany,female,43.0,0,113781.5,1,1.0,0.0,90106.94,1
103590,682,germany,male,39.0,6,129755.99,1,1.0,1.0,168816.22,1
103592,718,france,female,44.0,6,0.0,3,1.0,0.0,131211.12,1
103598,579,spain,male,22.0,2,0.0,1,1.0,0.0,169892.71,1
103606,724,france,male,46.0,6,0.0,1,1.0,0.0,152883.95,1
103609,659,france,female,61.0,2,133060.63,1,0.0,0.0,79005.67,1
103620,757,france,female,50.0,7,0.0,1,1.0,0.0,181499.77,1
103622,637,germany,female,31.0,6,125971.24,1,1.0,0.0,49653.44,1
103627,646,france,male,54.0,6,0.0,2,0.0,0.0,75884.65,1
103628,828,france,male,30.0,4,73070.18,1,0.0,0.0,161671.15,1
103637,543,france,female,41.0,3,166547.01,1,0.0,0.0,184340.59,1
103641,637,france,female,67.0,3,107784.65,1,1.0,0.0,155294.17,1
103648,745,france,female,39.0,7,121653.26,1,1.0,1.0,151762.09,1
103665,637,germany,female,47.0,6,108528.07,1,1.0,1.0,80552.36,1
103666,593,france,female,33.0,5,89047.14,1,1.0,1.0,142223.94,1
103667,527,france,female,42.0,8,0.0,1,0.0,0.0,45959.86,1
103674,638,germany,female,38.0,7,132088.59,1,1.0,0.0,100557.03,1
103691,565,france,male,35.0,10,124447.79,1,1.0,1.0,163776.1,1
103697,678,germany,female,50.0,3,92786.66,1,1.0,0.0,47795.43,1
103699,683,france,male,39.0,6,140931.96,1,1.0,0.0,124053.99,1
103704,588,france,female,54.0,4,122311.21,1,0.0,1.0,184312.48,1
103709,669,spain,male,28.0,3,128929.88,1,0.0,0.0,198069.71,1
103710,686,germany,male,45.0,9,123974.26,1,1.0,0.0,62468.01,1
103713,716,spain,male,46.0,9,95829.13,1,1.0,0.0,94475.94,1
103736,636,france,female,36.0,8,0.0,1,1.0,0.0,167032.49,1
103737,545,germany,female,48.0,9,121542.57,1,1.0,0.0,91947.74,1
103740,565,france,female,40.0,2,0.0,1,1.0,1.0,129956.13,1
103744,607,france,male,49.0,8,108396.67,1,1.0,0.0,189392.75,1
103754,628,france,female,43.0,8,0.0,1,1.0,0.0,51519.15,1
103758,653,france,male,37.0,6,0.0,1,0.0,0.0,144880.81,1
103764,723,france,female,43.0,5,0.0,1,1.0,0.0,167057.82,1
103765,597,france,female,46.0,6,111735.08,1,0.0,1.0,65982.59,1
103768,705,france,female,42.0,9,0.0,1,0.0,0.0,141428.98,1
103775,565,germany,female,53.0,2,113599.74,1,0.0,1.0,109496.69,1
103787,559,spain,male,52.0,5,0.0,1,1.0,1.0,171922.72,1
103790,556,germany,male,46.0,6,122501.28,3,0.0,1.0,95009.6,1
103791,682,france,male,58.0,5,0.0,1,1.0,0.0,122925.4,1
103795,712,germany,male,25.0,3,106024.04,1,1.0,1.0,153871.29,1
103797,683,germany,male,46.0,10,106901.91,1,1.0,0.0,50679.79,1
103807,647,germany,female,43.0,6,105405.99,2,0.0,0.0,101168.98,1
103809,717,france,male,41.0,5,0.0,1,1.0,0.0,100015.79,1
103816,631,germany,male,33.0,4,123246.7,1,1.0,0.0,112687.57,1
103823,637,germany,male,40.0,4,154309.67,1,1.0,1.0,125334.16,1
103831,593,spain,female,43.0,8,0.0,1,1.0,1.0,51999.5,1
103834,847,germany,male,37.0,4,150840.84,1,1.0,0.0,141233.33,1
103837,731,spain,male,44.0,6,0.0,1,0.0,0.0,186869.56,1
103844,592,germany,female,29.0,9,123373.46,1,1.0,1.0,1713.1,1
103845,603,france,female,53.0,6,0.0,1,0.0,1.0,163944.89,1
103846,707,france,male,50.0,8,161806.09,3,1.0,0.0,132029.95,1
103847,586,germany,male,48.0,4,137145.4,2,1.0,0.0,79927.69,1
103849,611,germany,male,41.0,9,71862.66,1,1.0,0.0,75556.25,1
103852,639,germany,male,44.0,5,130170.82,1,1.0,1.0,149599.62,1
103853,745,germany,female,39.0,10,106506.77,1,1.0,0.0,45445.78,1
103856,435,spain,male,39.0,8,0.0,1,1.0,0.0,980.93,1
103857,619,france,female,48.0,4,175754.87,1,1.0,0.0,18094.96,1
103858,748,france,male,40.0,4,0.0,1,0.0,0.0,138882.7,1
103863,575,france,female,49.0,2,0.0,1,0.0,0.0,91829.17,1
103874,614,france,female,38.0,1,0.0,1,1.0,0.0,158344.63,1
103877,613,spain,male,39.0,4,102523.88,1,1.0,0.0,170903.4,1
103881,733,germany,female,42.0,8,108465.65,1,1.0,0.0,129972.25,1
103883,664,france,male,46.0,5,0.0,1,1.0,0.0,88604.89,1
103885,656,germany,female,53.0,5,143350.96,1,1.0,1.0,182557.25,1
103890,762,germany,female,55.0,5,93794.11,1,1.0,0.0,170829.14,1
103892,488,germany,male,43.0,10,112751.13,1,1.0,1.0,28332.0,1
103898,745,germany,female,45.0,7,121063.5,1,1.0,0.0,89520.65,1
103905,663,france,male,26.0,9,83459.86,1,1.0,0.0,146752.67,1
103913,573,france,male,43.0,6,0.0,3,1.0,1.0,183844.88,1
103914,567,germany,female,49.0,1,139834.88,1,1.0,0.0,53931.31,1
103915,585,germany,female,59.0,2,158414.85,1,1.0,0.0,89891.4,1
103917,489,france,female,46.0,1,136498.59,1,0.0,0.0,83064.34,1
103918,716,spain,male,33.0,2,0.0,1,1.0,0.0,92916.53,1
103919,591,france,female,40.0,2,132292.63,2,0.0,1.0,65682.93,1
103922,774,spain,male,35.0,5,120355.0,1,1.0,0.0,137793.35,1
103926,538,france,female,46.0,2,0.0,1,0.0,1.0,683.37,1
103930,705,france,female,40.0,1,0.0,2,1.0,0.0,132861.9,1
103931,678,spain,male,56.0,8,168883.08,1,0.0,1.0,18897.78,1
103941,582,spain,male,26.0,5,136650.89,1,1.0,1.0,41865.72,1
103942,605,germany,female,33.0,2,104552.72,1,1.0,1.0,120853.83,1
103948,688,france,male,39.0,4,0.0,1,0.0,0.0,130866.95,1
103952,850,germany,male,41.0,2,121669.23,1,0.0,1.0,62825.03,1
103953,567,germany,female,47.0,4,133436.58,1,1.0,1.0,152740.16,1
103954,621,spain,female,52.0,5,125552.96,1,1.0,1.0,95551.22,1
103956,592,germany,female,38.0,0,82532.23,1,0.0,0.0,117832.39,1
103963,686,germany,female,41.0,4,121151.05,1,1.0,0.0,159891.4,1
103965,554,germany,female,53.0,2,121523.33,1,1.0,0.0,100834.92,1
103979,689,france,female,45.0,3,0.0,1,1.0,0.0,75860.01,1
103983,703,france,female,52.0,6,0.0,1,0.0,0.0,126551.65,1
103984,638,france,female,46.0,5,163340.12,1,1.0,0.0,162763.01,1
103987,676,germany,male,50.0,6,144428.88,1,1.0,0.0,1710.89,1
103990,594,germany,female,48.0,5,95858.39,1,1.0,0.0,121365.85,1
103997,642,france,female,44.0,5,0.0,1,1.0,0.0,11638.17,1
104001,724,france,male,46.0,6,0.0,1,1.0,0.0,155846.69,1
104005,681,germany,male,52.0,8,129845.8,1,1.0,0.0,113656.85,1
104007,752,germany,female,52.0,1,134760.21,1,1.0,0.0,127528.84,1
104008,589,germany,male,24.0,1,135125.28,1,1.0,0.0,127587.22,1
104009,608,spain,female,46.0,1,75075.14,2,1.0,0.0,59748.19,1
104011,588,germany,female,51.0,6,121794.54,1,1.0,1.0,157921.85,1
104013,728,germany,male,39.0,3,152182.83,1,0.0,0.0,161203.6,1
104017,850,france,male,42.0,3,0.0,1,0.0,0.0,184524.58,1
104027,751,germany,male,52.0,3,129894.56,1,1.0,0.0,92811.2,1
104028,686,france,male,39.0,4,0.0,1,1.0,1.0,155023.93,1
104036,819,germany,female,41.0,0,120656.86,1,1.0,0.0,166164.3,1
104038,850,spain,male,29.0,0,132311.71,1,1.0,0.0,32903.93,1
104045,544,france,male,38.0,9,0.0,1,1.0,0.0,98208.62,1
104049,658,spain,male,42.0,6,0.0,1,1.0,1.0,84151.98,1
104050,564,spain,male,37.0,8,0.0,1,1.0,0.0,43801.27,1
104051,578,germany,female,48.0,4,115897.73,1,0.0,0.0,103548.24,1
104052,695,germany,female,60.0,4,109949.03,1,1.0,0.0,127095.87,1
104055,703,germany,female,50.0,3,98862.54,1,0.0,0.0,151516.7,1
104069,686,france,female,46.0,6,0.0,1,1.0,0.0,93524.19,1
104074,711,france,female,35.0,4,0.0,1,1.0,1.0,159742.33,1
104077,598,france,male,40.0,1,0.0,2,1.0,1.0,155847.76,1
104080,704,france,female,33.0,4,113488.01,1,0.0,0.0,63795.15,1
104091,705,france,male,33.0,2,0.0,2,1.0,1.0,57762.02,1
104092,700,spain,male,54.0,8,179904.0,1,0.0,0.0,93033.25,1
104096,667,france,female,51.0,0,0.0,1,1.0,0.0,109688.82,1
104097,698,spain,female,39.0,1,171848.38,1,0.0,0.0,16957.45,1
104099,757,germany,female,50.0,2,121898.66,1,1.0,0.0,162961.48,1
104103,744,france,male,28.0,6,0.0,1,1.0,0.0,147090.9,1
104105,580,germany,male,58.0,8,125850.53,2,1.0,0.0,87008.17,1
104110,540,germany,female,31.0,3,116800.21,1,0.0,0.0,126511.24,1
104111,460,france,female,27.0,6,0.0,1,1.0,1.0,156150.08,1
104118,735,france,female,46.0,4,0.0,2,0.0,0.0,56905.08,1
104119,613,france,female,47.0,2,0.0,1,1.0,0.0,94715.24,1
104121,594,germany,male,31.0,7,124593.23,1,1.0,0.0,93881.75,1
104122,599,france,female,39.0,6,183569.26,1,0.0,0.0,138380.07,1
104130,694,germany,male,43.0,7,119127.46,3,1.0,0.0,55809.92,1
104132,544,germany,male,47.0,4,143350.47,1,1.0,0.0,64515.5,1
104141,645,germany,male,60.0,5,126615.13,1,0.0,1.0,151411.5,1
104143,559,germany,male,54.0,3,108755.0,1,1.0,0.0,40914.32,1
104145,754,france,male,52.0,3,0.0,1,1.0,1.0,124906.55,1
104147,833,france,female,40.0,2,145222.65,1,1.0,1.0,135079.9,1
104148,640,germany,female,39.0,0,118613.34,1,1.0,0.0,165849.49,1
104150,594,france,male,52.0,1,0.0,1,1.0,0.0,138380.11,1
104153,607,france,female,37.0,5,133875.01,1,1.0,0.0,183598.74,1
104157,794,france,male,36.0,9,146126.75,1,1.0,1.0,88992.05,1
104160,649,france,female,52.0,1,0.0,2,1.0,1.0,163550.58,1
104168,542,france,male,29.0,9,0.0,1,1.0,0.0,8342.35,1
104169,659,france,female,56.0,4,0.0,3,1.0,0.0,162756.55,1
104176,526,france,female,50.0,6,0.0,1,1.0,0.0,177738.98,1
104178,682,france,male,36.0,9,0.0,2,1.0,1.0,2053.42,1
104191,635,france,female,35.0,1,0.0,1,1.0,0.0,77965.67,1
104201,850,germany,female,62.0,5,119741.75,1,1.0,1.0,63669.65,1
104202,617,france,female,36.0,5,0.0,1,1.0,0.0,145551.6,1
104207,755,france,female,46.0,9,0.0,1,1.0,0.0,105965.25,1
104209,594,germany,female,50.0,9,126728.15,1,1.0,0.0,106941.05,1
104212,644,germany,male,52.0,1,98443.14,1,0.0,0.0,92033.98,1
104216,679,france,female,42.0,7,0.0,1,1.0,0.0,6078.46,1
104217,587,france,male,35.0,8,0.0,1,0.0,0.0,157835.64,1
104219,598,france,female,31.0,7,0.0,1,0.0,1.0,28789.6,1
104221,555,spain,female,47.0,8,0.0,1,1.0,0.0,161802.72,1
104228,738,spain,female,45.0,10,0.0,1,1.0,1.0,82647.65,1
104231,646,germany,female,46.0,2,121411.9,1,1.0,0.0,107876.2,1
104234,727,spain,male,43.0,4,97403.18,1,1.0,1.0,107415.02,1
104235,577,france,female,60.0,3,130931.83,1,1.0,0.0,57896.27,1
104247,741,germany,female,36.0,6,141786.78,1,1.0,0.0,158840.99,1
104250,585,france,male,54.0,1,143988.0,1,0.0,1.0,150684.04,1
104251,687,germany,female,55.0,4,151457.88,3,1.0,0.0,191914.37,1
104261,753,france,female,46.0,7,91622.11,4,1.0,0.0,49865.04,1
104266,632,france,male,46.0,2,0.0,1,1.0,1.0,75562.48,1
104270,588,france,male,58.0,7,0.0,1,1.0,0.0,57531.55,1
104276,645,germany,female,45.0,1,154483.98,1,1.0,0.0,176712.59,1
104278,745,france,male,45.0,7,0.0,1,1.0,0.0,133501.34,1
104279,698,germany,male,46.0,9,140137.15,1,0.0,0.0,125870.5,1
104281,485,france,female,52.0,3,134467.26,1,1.0,1.0,113266.09,1
104284,554,france,female,50.0,7,0.0,2,1.0,0.0,180622.01,1
104286,682,france,female,42.0,0,0.0,1,0.0,1.0,160849.43,1
104292,653,germany,female,43.0,1,146566.01,1,0.0,0.0,181430.91,1
104312,648,germany,male,53.0,1,148874.79,1,1.0,0.0,168816.16,1
104317,636,france,male,44.0,7,61297.53,1,0.0,0.0,63795.79,1
104323,584,france,female,45.0,2,118879.55,1,1.0,0.0,79414.0,1
104330,603,germany,male,45.0,1,126817.65,1,1.0,1.0,14073.11,1
104333,686,germany,female,33.0,6,135643.87,1,1.0,0.0,172495.87,1
104336,639,spain,female,33.0,7,0.0,1,1.0,1.0,154598.56,1
104341,584,france,male,46.0,6,0.0,1,1.0,0.0,168087.33,1
104343,569,germany,female,54.0,2,114756.37,1,0.0,0.0,119333.95,1
104348,850,germany,male,27.0,9,94667.29,2,0.0,1.0,4470.52,1
104352,669,germany,male,43.0,5,144961.97,1,0.0,0.0,104260.16,1
104355,752,spain,male,37.0,5,71269.89,3,0.0,0.0,145792.01,1
104365,745,spain,male,43.0,9,0.0,1,1.0,0.0,74580.8,1
104368,678,france,male,28.0,1,124450.36,2,1.0,1.0,138275.01,1
104373,663,france,female,46.0,8,0.0,1,1.0,1.0,175304.74,1
104381,619,germany,female,46.0,6,116546.59,3,1.0,0.0,126517.46,1
104386,724,germany,female,48.0,2,137712.08,1,1.0,0.0,104786.67,1
104392,629,france,female,49.0,9,176913.52,4,1.0,0.0,184564.67,1
104399,683,germany,male,48.0,3,141666.19,1,1.0,0.0,131768.57,1
104400,731,france,female,33.0,4,0.0,1,1.0,0.0,174431.01,1
104403,714,germany,male,42.0,8,112333.63,1,0.0,0.0,158697.28,1
104405,525,spain,female,25.0,10,0.0,1,1.0,0.0,69361.95,1
104415,655,spain,female,46.0,3,170935.94,1,1.0,0.0,65727.51,1
104419,702,france,female,41.0,1,103549.24,1,1.0,0.0,121085.72,1
104422,717,germany,male,50.0,6,58469.37,1,1.0,1.0,172459.39,1
104423,577,spain,male,51.0,2,0.0,1,0.0,0.0,140800.66,1
104425,762,spain,male,44.0,10,115545.33,1,0.0,0.0,148256.43,1
104426,717,germany,female,38.0,4,115915.53,2,0.0,0.0,91957.39,1
104430,529,spain,female,46.0,5,0.0,1,1.0,0.0,56518.0,1
104431,590,spain,female,47.0,3,0.0,1,1.0,0.0,176883.42,1
104432,682,france,female,61.0,5,0.0,1,1.0,0.0,145537.63,1
104433,505,france,female,46.0,2,136836.49,2,1.0,0.0,102921.17,1
104434,611,france,male,49.0,3,0.0,1,1.0,0.0,142917.54,1
104443,556,spain,female,40.0,2,0.0,2,1.0,0.0,120852.87,1
104448,678,germany,male,49.0,5,113722.47,1,1.0,1.0,141798.98,1
104457,622,spain,female,39.0,8,93716.67,1,1.0,0.0,121592.5,1
104475,787,germany,male,47.0,3,158373.23,1,0.0,1.0,28228.35,1
104485,578,france,female,45.0,4,0.0,1,0.0,1.0,143397.14,1
104499,684,germany,female,33.0,2,132022.66,1,0.0,0.0,54474.84,1
104500,679,france,female,41.0,8,127974.06,2,0.0,1.0,183259.35,1
104507,544,germany,female,48.0,5,110654.03,3,0.0,1.0,76511.44,1
104513,741,france,female,39.0,7,143637.58,2,1.0,0.0,174227.66,1
104514,531,spain,female,40.0,1,0.0,1,1.0,0.0,176984.34,1
104519,727,spain,male,46.0,5,0.0,1,1.0,0.0,115116.35,1
104525,667,germany,female,56.0,4,131078.74,1,1.0,1.0,193209.12,1
104529,682,france,male,35.0,4,0.0,2,1.0,1.0,140745.91,1
104530,584,france,female,44.0,5,121355.99,1,0.0,1.0,163563.07,1
104532,752,france,female,26.0,8,0.0,1,1.0,0.0,171575.54,1
104533,595,germany,female,37.0,8,137959.54,1,1.0,1.0,147070.94,1
104534,682,germany,male,51.0,2,155423.17,1,1.0,0.0,175314.87,1
104543,633,germany,male,56.0,6,123070.23,1,1.0,1.0,59679.48,1
104544,696,france,female,40.0,4,150490.32,2,0.0,0.0,89822.48,1
104549,644,france,male,51.0,8,0.0,1,1.0,0.0,123952.5,1
104555,850,spain,male,58.0,4,110153.27,1,0.0,1.0,74637.57,1
104557,598,france,male,40.0,6,0.0,1,0.0,1.0,136877.22,1
104573,577,spain,female,50.0,3,0.0,1,0.0,0.0,166513.51,1
104578,802,france,male,60.0,3,118560.0,1,1.0,0.0,126013.58,1
104585,663,france,female,46.0,1,0.0,1,1.0,0.0,143681.05,1
104587,743,france,female,50.0,3,0.0,1,0.0,0.0,645.61,1
104588,644,france,female,55.0,4,0.0,3,1.0,1.0,154639.72,1
104589,624,germany,male,34.0,3,121874.89,1,1.0,0.0,134626.3,1
104590,577,france,male,43.0,6,0.0,1,1.0,0.0,167621.18,1
104592,707,france,male,34.0,3,96645.54,1,0.0,1.0,171413.66,1
104593,728,germany,female,32.0,9,127772.1,3,1.0,1.0,152643.48,1
104594,675,germany,male,44.0,6,142084.04,1,1.0,0.0,156424.4,1
104604,549,germany,male,41.0,7,123760.68,2,1.0,0.0,161407.48,1
104608,576,france,male,60.0,4,0.0,1,1.0,0.0,152417.97,1
104611,614,france,female,34.0,5,105584.66,1,1.0,0.0,124411.09,1
104614,639,germany,female,33.0,0,122314.5,1,1.0,0.0,34712.34,1
104618,479,france,female,43.0,2,0.0,1,1.0,1.0,184842.21,1
104620,624,france,female,51.0,3,121669.23,1,1.0,0.0,141364.26,1
104622,656,germany,female,43.0,5,132623.6,1,0.0,0.0,67364.42,1
104626,576,germany,female,50.0,6,130170.89,1,0.0,0.0,131642.28,1
104628,699,france,female,40.0,7,0.0,1,1.0,0.0,152417.79,1
104633,537,germany,female,53.0,5,113882.31,1,0.0,0.0,1676.92,1
104635,698,germany,male,49.0,1,169377.31,2,1.0,0.0,123535.05,1
104658,576,spain,male,57.0,1,84719.97,1,1.0,0.0,78739.12,1
104660,510,france,female,42.0,10,103821.47,2,1.0,0.0,77878.62,1
104668,575,germany,male,49.0,5,121818.84,1,0.0,0.0,16957.45,1
